2017Onwards,Date,English name,Power,Frequency,Vocalization type,X,Y
False,11/29/2015,Queenscoat,-145.221371611,6.437268136,call,41,107
True,5/5/2017,Queenscoat,-113.499692082,6.023138155,call,42,108
,,Queenscoat,-124.749151209,1.334095006,call,44,109
True,10/16/2017,Queenscoat,-143.952064094,6.465479033,call,44,112
True,9/9/2017,Queenscoat,-146.59163259,6.424673008,call,45,164
False,9/25/2010,Queenscoat,-131.085888108,0.795145743,call,46,111
False,7/4/2015,Queenscoat,-140.241461509,5.899045666,call,47,99
False,12/2/2014,Queenscoat,-134.502286813,0.540402446,call,47,100
False,3/13/2016,Queenscoat,-112.299790594,0.626059976,call,48,131
False,7/3/2015,Queenscoat,-126.062324922,5.997753835,call,48,160
False,11/10/2014,Queenscoat,-137.715005024,1.023095568,call,52,106
False,1/14/2010,Queenscoat,-119.283945752,0.776594388,call,53,101
False,6/12/2016,Queenscoat,-146.015445055,5.985884233,call,53,149
True,11/20/2017,Queenscoat,-150.967226739,6.371524178,call,54,151
False,5/18/2014,Queenscoat,-130.267863246,2.407018005,call,54,157
False,9/18/2016,Queenscoat,-137.55918808,0.601233945,call,54,173
False,10/29/2014,Queenscoat,-130.222256314,3.269100048,call,55,149
False,1/30/2015,Queenscoat,-110.729105855,0.898841465,call,55,152
False,6/11/2015,Queenscoat,-123.745886133,6.970818114,call,56,151
False,12/3/2015,Queenscoat,-130.557197185,6.266451975,call,57,141
True,4/29/2017,Queenscoat,-142.398590991,1.045131479,call,57,143
False,8/22/2014,Queenscoat,-139.298770113,6.427916409,call,57,158
False,3/13/2016,Queenscoat,-119.74450468,0.749793118,call,60,93
False,3/3/2011,Queenscoat,-123.905066873,1.02375,call,64,151
False,1/13/2013,Queenscoat,-127.268265005,6.10298528,call,65,144
True,11/4/2017,Queenscoat,-119.814404925,1.438780511,call,65,151
False,7/3/2015,Queenscoat,-129.359007468,5.731588477,call,66,93
False,8/25/2012,Queenscoat,-122.52187722,5.713500809,call,66,160
False,9/6/2015,Queenscoat,-118.732239245,0.71312,call,70,92
False,2/23/2016,Queenscoat,-130.752758905,0.993188459,call,73,112
False,10/22/2014,Queenscoat,-118.225825189,1.005143209,call,74,97
True,5/13/2017,Queenscoat,-125.041070163,1.029658694,call,75,96
False,8/5/2013,Queenscoat,-123.413805617,5.997952173,call,76,138
False,7/30/2010,Queenscoat,-133.010703305,0.518604703,call,81,54
False,12/24/2014,Queenscoat,-121.548497787,0.668979854,call,85,105
False,4/29/2007,Scrawny Jay,-109.716432899,0.719367789,call,49,86
False,11/13/1992,Scrawny Jay,-125.152659937,2.329239118,call,50,81
False,10/16/2013,Scrawny Jay,-128.231820663,4.273409429,call,51,82
False,5/19/2014,Scrawny Jay,-139.978933109,1.685476705,call,52,70
False,4/14/2010,Scrawny Jay,-122.569468938,1.906060313,call,54,163
False,7/14/2006,Scrawny Jay,-134.491763452,2.400186183,call,56,154
False,1/18/2005,Scrawny Jay,-114.390877362,2.652996283,call,59,89
False,7/24/2012,Scrawny Jay,-137.166647188,0.554162786,call,63,79
False,5/31/2009,Scrawny Jay,-123.666921316,2.164361219,call,64,162
False,2/19/1995,Scrawny Jay,-120.874979468,2.534783835,call,66,82
False,4/14/2010,Scrawny Jay,-119.824646016,2.23495527,call,81,159
False,4/19/2007,Vermillion Trillian,-122.532532986,2.198784772,call,50,77
False,1/2/2009,Vermillion Trillian,-141.545919734,2.468934911,call,75,64
False,10/5/2011,Vermillion Trillian,-123.200437151,0.727099249,call,75,88
False,10/22/2015,Vermillion Trillian,-162.112966039,8.222950906,call,87,149
False,4/19/2009,Vermillion Trillian,-131.481742366,0.599673526,call,88,151
False,6/4/2009,Vermillion Trillian,-117.499645511,2.68996632,call,90,153
False,8/14/2015,Vermillion Trillian,-120.899117222,1.091783376,call,92,160
False,8/14/2015,Vermillion Trillian,-130.711680626,2.534833795,call,96,152
False,8/14/2015,Vermillion Trillian,-123.563157099,1.026851881,call,96,163
False,4/30/2012,Vermillion Trillian,-118.66855727,5.921972656,call,101,122
False,10/22/2015,Vermillion Trillian,-166.131567051,0.515900826,call,103,152
,,Bent-beak Riffraff,-127.181522612,7.084195083,call,65,179
False,9/18/2015,Lesser Birchbeere,-114.771132884,4.616630165,call,52,141
False,10/14/2000,Lesser Birchbeere,-117.474377185,1.10088017,call,151,109
False,7/14/2010,Orange Pine Plover,-141.593213765,0.601740355,call,63,41
False,4/8/2013,Orange Pine Plover,-114.39418944,2.480952974,call,94,49
False,8/15/2015,Ordinary Snape,-113.458917518,15.576630245,call,127,118
False,6/24/2010,Ordinary Snape,-144.595608117,4.73840819,call,138,107
False,6/17/2015,Ordinary Snape,-138.854142668,4.927190933,call,139,106
False,10/4/2015,Pinkfinch,-154.6618912,0.95670563,call,18,144
False,6/16/2014,Pinkfinch,-135.051483564,0.500216263,call,47,32
False,6/12/2014,Pinkfinch,-124.673483067,0.657093983,call,54,151
False,7/1/2013,Pinkfinch,-121.478848505,1.922326771,call,60,37
False,7/9/2013,Pinkfinch,-140.405286324,2.338282693,call,80,55
False,6/7/2013,Pinkfinch,-118.361513802,1.84815026,call,81,55
False,6/3/2014,Pinkfinch,-127.407480039,3.515146926,call,151,115
False,3/14/2014,Purple Tooting Tout,-122.417488782,1.449900499,call,59,31
False,9/30/2010,Purple Tooting Tout,-124.328809442,0.501323187,call,124,65
False,11/10/2014,Queenscoat,-130.26117825,0.768307851,call,19,133
False,12/5/2015,Queenscoat,-143.95322574,6.823047091,call,36,124
False,5/11/2013,Queenscoat,-126.932538262,1.972039476,call,39,109
False,3/13/2016,Queenscoat,-115.196115293,0.895459928,call,42,146
False,12/25/2016,Queenscoat,-156.9865195,0.869766031,call,46,151
False,5/11/2013,Queenscoat,-133.754134149,1.882341811,call,52,122
False,3/18/2016,Queenscoat,-136.752863238,1.422742361,call,58,149
False,10/5/2015,Queenscoat,-133.82093838,1.04845177,call,62,100
False,11/10/2014,Queenscoat,-139.164432908,1.052065044,call,64,160
False,7/6/2014,Queenscoat,-125.763420901,6.100102098,call,82,79
False,10/10/2005,Scrawny Jay,-119.517941074,2.511929488,call,46,79
False,7/18/2007,Vermillion Trillian,-119.19082367,0.556797791,call,41,103
False,2/28/2016,Vermillion Trillian,-132.893294393,0.58764452,call,56,87
False,2/28/2016,Vermillion Trillian,-148.722842896,0.567961867,call,86,144
False,11/5/2013,Vermillion Trillian,-134.384475184,0.581465448,call,148,158
False,10/12/2012,Orange Pine Plover,-156.314331229,3.789535828,call,67,54
False,4/19/2014,Ordinary Snape,-113.643762364,1.119238754,call,121,119
False,4/20/2013,Ordinary Snape,-142.97740989,0.552812962,call,133,124
True,7/21/2017,Purple Tooting Tout,-135.105497462,0.585283337,call,153,114
False,6/17/2015,Queenscoat,-150.712811697,5.622890659,call,38,92
False,2/23/2016,Queenscoat,-128.268207759,0.661460253,call,47,144
True,3/5/2017,Queenscoat,-145.854949962,0.64331379,call,52,139
False,4/12/2016,Scrawny Jay,-125.660629608,0.989397411,call,47,79
True,6/21/2017,Orange Pine Plover,-117.165830996,2.65357613,call,45,55
True,1/18/2017,Orange Pine Plover,-145.12485728,0.853467073,call,56,39
True,1/18/2017,Orange Pine Plover,-143.458803217,7.747910215,call,124,67
True,7/23/2017,Pinkfinch,-131.282240744,4.516011577,call,30,114
True,7/23/2017,Pinkfinch,-127.294864261,4.180645089,call,61,41
False,6/16/2016,Pinkfinch,-126.929597456,2.763786947,call,77,94
True,1/18/2017,Pinkfinch,-139.08131587,0.578008163,call,81,53
False,6/16/2016,Pinkfinch,-131.249002171,2.694100211,call,82,54
True,7/23/2017,Pinkfinch,-121.013615527,4.128811635,call,83,91
True,7/23/2017,Pinkfinch,-127.032442289,6.254585315,call,141,73
True,4/28/2017,Queenscoat,-127.438406121,6.842028354,call,40,157
True,4/28/2017,Queenscoat,-137.086166683,6.472664868,call,62,167
True,4/28/2017,Queenscoat,-135.691075384,6.702930409,call,63,149
False,5/12/2012,Orange Pine Plover,-126.968642918,2.562296838,"call, song",54,39
False,3/15/2014,Orange Pine Plover,-125.02114447,3.037941589,"call, song",61,31
True,6/6/2017,Orange Pine Plover,-131.924472199,2.712452658,"call, song",62,45
False,3/25/2012,Orange Pine Plover,-113.250554563,3.221112778,"call, song",119,72
False,6/21/2008,Orange Pine Plover,-118.836197236,2.614627256,"call, song",119,75
True,1/13/2017,Orange Pine Plover,-126.985543935,7.55078125,"call, song",127,77
False,4/27/2013,Ordinary Snape,-136.439278806,4.148182442,"call, song",146,112
False,6/1/2016,Ordinary Snape,-133.118142929,4.183013923,"call, song",158,126
False,3/19/2016,Qax,-113.004924077,6.758650854,"call, song",69,85
False,1/1/2015,Qax,-136.542718279,2.659159901,"call, song",73,91
False,4/23/2012,Queenscoat,-138.333394196,5.797391117,"call, song",80,141
False,6/20/2013,Vermillion Trillian,-129.250447519,2.586899622,"call, song",52,81
False,5/25/2014,Vermillion Trillian,-120.111920753,2.5665,"call, song",90,87
False,2/16/2013,Orange Pine Plover,-122.052538079,2.246577812,"call, song",45,56
False,6/4/2013,Orange Pine Plover,-125.52388516,2.514769436,"call, song",60,49
False,3/12/2012,Orange Pine Plover,-126.590794157,7.935477133,"call, song",69,49
False,8/1/2013,Orange Pine Plover,-69.10692164,2.385361229,"call, song",77,37
False,4/16/2016,Orange Pine Plover,-122.300040996,2.789573858,"call, song",117,74
False,3/9/2009,Orange Pine Plover,-116.922826414,2.97285582,"call, song",123,84
False,4/12/2014,Orange Pine Plover,-143.134525607,8.759270709,"call, song",124,72
False,4/1/2012,Orange Pine Plover,-132.660055819,2.583914532,"call, song",126,78
False,6/3/2009,Orange Pine Plover,-104.080641977,2.420601803,"call, song",138,110
True,5/27/2017,Orange Pine Plover,-137.264092536,2.545023933,"call, song",142,113
False,6/22/2014,Ordinary Snape,-136.204082038,4.088828414,"call, song",142,111
False,11/4/2012,Purple Tooting Tout,-117.78271212,0.616537814,"call, song",65,91
False,6/9/2016,Purple Tooting Tout,-135.285752961,3.332019835,"call, song",65,170
False,3/4/2011,Purple Tooting Tout,-125.275879833,4.041351111,"call, song",68,86
False,5/10/2011,Queenscoat,-118.405799515,6.059489942,"call, song",29,98
False,5/18/2015,Queenscoat,-70.836891705,4.357155709,"call, song",34,128
False,5/10/2011,Queenscoat,-128.766885037,6.187077463,"call, song",41,108
True,4/30/2017,Queenscoat,-130.079886815,6.057905306,"call, song",42,118
False,5/21/2015,Queenscoat,-120.768704269,6.669391267,"call, song",43,94
False,5/14/2014,Queenscoat,-131.097796311,6.579886753,"call, song",54,154
False,5/18/2015,Queenscoat,-62.154735811,6.330177475,"call, song",57,140
False,5/14/2014,Queenscoat,-135.899776454,6.666799156,"call, song",66,145
False,4/14/2016,Queenscoat,-128.215687844,6.782549131,"call, song",68,92
False,5/18/2015,Queenscoat,-120.954204678,6.619744385,"call, song",68,92
False,5/14/2014,Queenscoat,-132.885863845,6.775062738,"call, song",72,148
False,5/29/2015,Queenscoat,-125.325354033,5.709647013,"call, song",72,156
False,5/18/2015,Queenscoat,-129.92712115,6.47713993,"call, song",75,94
False,6/18/2012,Scrawny Jay,-131.242388854,1.947588137,"call, song",70,156
False,3/22/2016,Vermillion Trillian,-140.386783337,2.57582656,"call, song",70,68
True,1/21/2018,Lesser Birchbeere,-125.723969916,4.346863578,"call, song",81,39
False,3/31/2015,Orange Pine Plover,-123.951102366,2.711509733,"call, song",65,51
False,7/18/2010,Orange Pine Plover,-129.587567136,7.737567108,"call, song",127,64
False,8/9/2013,Ordinary Snape,-153.62798539,1.03960991,"call, song",134,110
False,5/26/2015,Queenscoat,-129.822896205,6.44029253,"call, song",47,101
False,4/5/2015,Queenscoat,-124.026531266,0.606477592,"call, song",62,139
False,10/1/2014,Queenscoat,-128.03590138,3.96364434,"call, song",63,155
False,4/16/2013,Orange Pine Plover,-132.799986286,0.953664143,"call, song",110,69
False,3/19/2016,Qax,-111.27251404,6.733517111,"call, song",53,68
False,3/9/1994,Bent-beak Riffraff,-122.443280038,3.677244122,song,22,186
False,4/8/2011,Bent-beak Riffraff,-132.239453032,2.78021042,song,29,82
False,7/10/2011,Bent-beak Riffraff,-138.127395266,2.778944225,song,35,153
False,1/12/2011,Bent-beak Riffraff,-118.637710139,3.647041451,song,48,72
False,6/5/2009,Bent-beak Riffraff,-121.01920806,3.421093553,song,49,55
False,8/23/2009,Bent-beak Riffraff,-124.266657139,3.418527392,song,50,171
,,Bent-beak Riffraff,-118.890419814,2.921373526,song,52,88
,,Bent-beak Riffraff,-126.88308851,3.495808204,song,54,78
False,2/20/2015,Bent-beak Riffraff,-134.480119643,6.815121646,song,55,84
,,Bent-beak Riffraff,-129.360650325,3.342798657,song,57,70
False,9/29/2011,Bent-beak Riffraff,-125.369275052,3.752851522,song,63,152
,,Bent-beak Riffraff,-116.046121208,3.015233463,song,63,164
False,3/20/2008,Bent-beak Riffraff,-125.116943868,3.275977541,song,64,101
False,1/7/2011,Bent-beak Riffraff,-116.833041883,3.653100508,song,64,156
False,6/12/2011,Bent-beak Riffraff,-120.832412644,3.040842948,song,64,160
False,11/27/2003,Bent-beak Riffraff,-134.712885849,7.491093328,song,64,161
False,9/16/1999,Bent-beak Riffraff,-117.385552512,3.397486817,song,65,84
False,2/6/2009,Bent-beak Riffraff,-122.5484048,3.828526801,song,67,143
False,11/26/2003,Bent-beak Riffraff,-130.00678448,3.362179153,song,68,176
False,10/23/2012,Bent-beak Riffraff,-128.122778426,3.263139892,song,69,148
False,7/7/2010,Bent-beak Riffraff,-124.255937719,3.124313095,song,70,186
False,6/9/1997,Bent-beak Riffraff,-121.76149598,3.353282028,song,73,143
False,9/10/2011,Bent-beak Riffraff,-118.250734898,3.204962156,song,74,159
False,7/29/2009,Bent-beak Riffraff,-134.67966944,3.313680415,song,78,144
False,5/1/2016,Orange Pine Plover,-125.178137234,2.433478107,song,50,29
False,12/27/2016,Orange Pine Plover,-123.340389561,3.138058861,song,54,52
False,5/1/2016,Orange Pine Plover,-126.131786577,2.345025594,song,56,38
False,3/20/2016,Orange Pine Plover,-131.115678791,2.631942118,song,59,47
False,5/25/2016,Orange Pine Plover,-141.360287963,2.563507176,song,62,41
True,5/5/2017,Orange Pine Plover,-101.611075585,2.718869647,song,62,42
False,3/10/2014,Orange Pine Plover,-128.778435679,2.415545964,song,62,56
False,2/28/2016,Orange Pine Plover,-111.211577714,2.611450667,song,66,44
False,4/26/2009,Orange Pine Plover,-113.570784068,2.821148062,song,68,38
False,3/9/2008,Orange Pine Plover,-122.148497447,2.570482482,song,70,39
False,5/8/2010,Orange Pine Plover,-109.512736455,2.58495834,song,82,33
True,5/13/2017,Orange Pine Plover,-119.504146671,2.387629847,song,97,41
True,5/12/2017,Orange Pine Plover,-123.888789059,2.880081798,song,98,61
False,5/22/2015,Orange Pine Plover,-124.352881708,4.910093652,song,120,83
False,3/27/2007,Orange Pine Plover,-112.396752444,2.839933699,song,121,77
False,5/23/2010,Orange Pine Plover,-114.701228442,2.517508158,song,122,69
False,4/16/2015,Orange Pine Plover,-137.050170241,3.013014268,song,124,67
False,3/9/2008,Orange Pine Plover,-115.804111044,3.02028174,song,124,74
False,4/27/2009,Orange Pine Plover,-110.731458605,2.47859062,song,124,80
False,4/27/2008,Orange Pine Plover,-123.436287353,3.117901568,song,126,67
False,5/23/2010,Orange Pine Plover,-116.548179354,2.845285242,song,127,75
False,4/13/2013,Ordinary Snape,-71.846182764,4.581781911,song,96,165
False,5/25/2012,Ordinary Snape,-132.788160686,4.003106472,song,130,109
False,4/23/2016,Ordinary Snape,-135.476642162,3.475699361,song,131,113
False,5/18/2012,Ordinary Snape,-129.588482342,4.243121633,song,134,125
False,6/1/2016,Ordinary Snape,-132.872531739,5.500097075,song,137,119
False,5/10/2014,Ordinary Snape,-138.594057995,4.557938759,song,139,111
False,4/18/2015,Ordinary Snape,-130.10906812,4.853103527,song,146,115
False,5/18/2011,Ordinary Snape,-133.964653627,4.849685652,song,154,125
False,4/5/2010,Purple Tooting Tout,-135.381567764,3.912733965,song,43,101
False,5/10/2014,Purple Tooting Tout,-125.864120524,2.949879764,song,59,89
False,7/23/2014,Purple Tooting Tout,-121.013155572,2.853062999,song,60,43
True,6/14/2017,Purple Tooting Tout,-130.34260808,1.451040906,song,62,44
False,11/4/2012,Purple Tooting Tout,-119.35178214,2.980045196,song,62,90
False,5/14/2012,Purple Tooting Tout,-122.511904629,0.609927979,song,63,99
False,11/4/2012,Purple Tooting Tout,-119.883371827,2.997971176,song,67,75
False,4/23/2002,Purple Tooting Tout,-109.256965133,2.88950033,song,82,53
False,2/16/2009,Purple Tooting Tout,-123.640051751,5.795934734,song,102,61
False,2/9/2009,Purple Tooting Tout,-130.968387321,4.669410162,song,120,87
False,10/26/2016,Purple Tooting Tout,-132.278546395,2.758094801,song,127,117
True,1/16/2017,Purple Tooting Tout,-129.008539729,4.466235612,song,130,79
False,11/14/2012,Purple Tooting Tout,-134.63265386,0.654216316,song,134,85
False,10/27/2010,Qax,-123.175289801,2.623364985,song,49,77
,,Qax,-123.632207044,2.300362888,song,60,74
False,2/12/2006,Qax,-128.667386856,1.850883484,song,64,84
False,10/22/2013,Qax,-125.41513736,2.848918981,song,64,87
False,9/19/2008,Qax,-122.517699274,2.782127219,song,64,90
False,10/28/2013,Qax,-129.443200138,2.620177526,song,65,80
False,10/12/2012,Qax,-113.741002292,2.339343694,song,65,88
True,3/30/2017,Qax,-111.959926465,2.587721893,song,66,89
False,12/13/2006,Qax,-113.985080229,1.877098797,song,66,91
False,6/21/1998,Qax,-122.677157638,2.375561992,song,67,84
False,10/27/2010,Qax,-120.997185361,2.830691655,song,68,90
False,8/26/2004,Qax,-112.9494419,2.095814896,song,68,91
False,10/12/2012,Qax,-117.148830521,2.82513483,song,69,86
False,1/5/2012,Qax,-111.128948897,2.8584422,song,71,88
False,10/22/2013,Qax,-130.95163789,2.9173256,song,71,90
False,1/16/2005,Qax,-114.524372878,2.851098192,song,73,73
False,10/22/2013,Qax,-129.014887536,2.173906901,song,75,88
False,10/29/2013,Qax,-128.85923732,2.957262976,song,81,83
False,12/15/2006,Qax,-122.220770756,2.583250039,song,84,93
True,3/21/2017,Queenscoat,-126.579205436,6.913658769,song,33,106
False,7/6/2015,Queenscoat,-132.296152956,6.332242222,song,36,108
False,5/9/2016,Queenscoat,-127.614862618,7.431420723,song,41,108
False,6/26/1995,Queenscoat,-127.945623171,6.267205932,song,41,108
True,5/24/2017,Queenscoat,-137.033425022,6.525202876,song,42,109
False,7/6/2015,Queenscoat,-136.323007854,5.681830582,song,42,110
True,6/17/2017,Queenscoat,-136.991840818,6.556033058,song,50,151
True,6/9/2017,Queenscoat,-125.1966909,6.741347469,song,54,149
False,3/30/2011,Queenscoat,-136.847466692,5.993001177,song,74,107
False,5/17/2011,Scrawny Jay,-128.4812544,2.781655207,song,52,97
False,2/9/2014,Scrawny Jay,-120.849663702,2.417745794,song,55,153
False,2/6/2012,Scrawny Jay,-124.139814681,2.251869795,song,57,94
False,4/26/2010,Scrawny Jay,-120.37500782,2.737049207,song,58,96
False,5/17/2011,Scrawny Jay,-120.234625587,2.767214107,song,62,171
False,1/23/2013,Scrawny Jay,-128.981527178,2.026526974,song,63,168
False,6/18/2005,Vermillion Trillian,-109.80759261,2.462681052,song,44,112
False,3/30/2014,Vermillion Trillian,-74.070206367,2.466768154,song,51,82
False,6/1/2013,Vermillion Trillian,-116.991974811,2.203930101,song,68,81
True,6/16/2017,Vermillion Trillian,-127.864624045,2.711657978,song,85,76
False,3/9/2008,Vermillion Trillian,-125.186911898,2.272925546,song,88,147
False,6/20/2013,Vermillion Trillian,-137.797297324,2.43019579,song,90,153
False,3/9/2008,Vermillion Trillian,-124.820625376,2.294598708,song,109,145
True,3/7/2017,Vermillion Trillian,-149.831771409,2.770227994,song,110,150
True,7/8/2017,Vermillion Trillian,-130.224551178,2.361385834,song,119,178
False,5/30/2010,Bent-beak Riffraff,-132.494073479,3.034855406,song,32,149
False,9/5/2011,Bent-beak Riffraff,-113.604777114,3.117540228,song,35,82
False,11/18/2010,Bent-beak Riffraff,-131.410488213,3.555555556,song,35,89
False,11/25/2008,Bent-beak Riffraff,-102.949586362,3.205779623,song,38,69
False,9/27/2003,Bent-beak Riffraff,-122.245459194,5.150761765,song,38,107
False,6/20/2013,Bent-beak Riffraff,-127.949227655,2.970234418,song,39,73
False,10/28/2007,Bent-beak Riffraff,-124.524632105,2.983040913,song,39,154
False,3/21/2014,Bent-beak Riffraff,-133.183237801,3.557740611,song,46,135
False,11/1/2002,Bent-beak Riffraff,-128.824970776,3.402758541,song,46,138
False,1/29/2015,Bent-beak Riffraff,-120.546153706,3.764454643,song,46,176
False,2/18/2014,Bent-beak Riffraff,-121.682515882,3.704373114,song,50,151
False,2/18/2014,Bent-beak Riffraff,-120.885279688,3.130605271,song,54,78
False,6/5/2009,Bent-beak Riffraff,-134.117547771,3.211456531,song,54,80
,,Bent-beak Riffraff,-118.267929943,5.006670529,song,56,68
False,5/12/2007,Bent-beak Riffraff,-118.414134391,2.959529618,song,57,168
False,10/22/2011,Bent-beak Riffraff,-123.445107685,3.593205747,song,60,81
False,2/2/2016,Bent-beak Riffraff,-129.871054682,3.649984092,song,61,90
False,10/2/2014,Bent-beak Riffraff,-121.141970548,3.31705102,song,62,96
False,6/28/2012,Bent-beak Riffraff,-125.634826396,3.116744769,song,64,83
,,Bent-beak Riffraff,-128.302759215,3.104453526,song,64,83
False,7/29/2009,Bent-beak Riffraff,-130.34199524,3.085439397,song,64,98
False,8/14/2006,Bent-beak Riffraff,-126.00028193,3.214682857,song,66,77
False,7/28/2010,Bent-beak Riffraff,-121.532571241,3.045395291,song,67,80
False,9/11/2001,Bent-beak Riffraff,-101.991007563,3.452403746,song,68,85
False,7/26/2008,Bent-beak Riffraff,-133.610970241,0.707743556,song,69,115
False,8/10/1996,Bent-beak Riffraff,-130.436200489,2.946782732,song,69,169
False,9/29/1995,Bent-beak Riffraff,-115.966502837,4.37849272,song,70,174
False,6/20/2013,Bent-beak Riffraff,-132.29253831,5.789902028,song,75,141
False,6/29/1995,Bent-beak Riffraff,-124.899323895,3.105947943,song,76,169
False,7/7/2009,Bent-beak Riffraff,-112.415723959,3.084795832,song,78,153
False,5/10/2004,Bent-beak Riffraff,-137.286802581,3.167690112,song,90,145
False,9/23/2001,Bent-beak Riffraff,-126.567039829,5.857785704,song,91,152
False,9/30/2011,Bent-beak Riffraff,-123.242661525,3.202737925,song,95,146
False,4/10/2003,Bent-beak Riffraff,-131.908283298,5.890434532,song,95,148
False,9/4/2013,Bent-beak Riffraff,-129.808191853,5.5632445,song,131,166
False,6/8/2011,Lesser Birchbeere,-116.71348654,4.310816038,song,124,77
True,4/8/2017,Orange Pine Plover,-136.537355511,2.520118983,song,34,45
False,6/16/2013,Orange Pine Plover,-130.207302586,2.361404729,song,39,31
,,Orange Pine Plover,-130.971744763,2.617666865,song,39,109
False,2/16/2013,Orange Pine Plover,-113.297134374,2.402840521,song,44,54
False,3/25/2012,Orange Pine Plover,-132.19087003,2.524034399,song,51,149
True,5/10/2017,Orange Pine Plover,-119.190618385,2.450334677,song,54,147
False,6/2/2013,Orange Pine Plover,-68.216909993,2.707392756,song,55,49
False,3/6/2010,Orange Pine Plover,-131.43576719,7.349274074,song,57,42
True,7/25/2017,Orange Pine Plover,-121.901625715,2.833345719,song,58,40
False,5/12/2010,Orange Pine Plover,-115.489177899,3.420532115,song,59,33
True,4/4/2017,Orange Pine Plover,-114.759007169,2.705135298,song,60,33
False,2/1/2014,Orange Pine Plover,-124.735517841,2.268065424,song,60,40
True,2/25/2017,Orange Pine Plover,-127.106680208,2.467120181,song,60,41
False,4/23/2016,Orange Pine Plover,-121.40371122,2.813389651,song,61,41
False,4/8/2013,Orange Pine Plover,-132.639047248,7.929262945,song,63,49
False,3/10/2015,Orange Pine Plover,-140.892540803,2.44618414,song,64,49
False,6/20/2008,Orange Pine Plover,-112.246106929,2.551394007,song,64,150
False,4/28/2016,Orange Pine Plover,-124.081782884,2.595049822,song,65,44
True,8/30/2017,Orange Pine Plover,-132.129471407,3.189273763,song,66,55
False,5/16/2012,Orange Pine Plover,-115.39842782,3.033074918,song,71,108
False,3/29/2015,Orange Pine Plover,-115.110987246,2.647974466,song,78,21
False,5/2/2012,Orange Pine Plover,-115.219373929,2.568637429,song,84,58
False,5/11/2007,Orange Pine Plover,-137.807762506,8.227531087,song,88,50
True,7/18/2017,Orange Pine Plover,-122.598831232,2.861255144,song,108,70
False,5/6/2007,Orange Pine Plover,-127.931559379,2.761388861,song,108,81
True,4/8/2017,Orange Pine Plover,-130.154114567,2.641607967,song,109,47
True,2/25/2017,Orange Pine Plover,-135.320218385,2.729721167,song,112,65
False,4/28/2016,Orange Pine Plover,-127.408588063,2.079004205,song,112,89
True,1/20/2017,Orange Pine Plover,-131.790556438,2.722902778,song,113,72
True,3/8/2017,Orange Pine Plover,-112.694550699,2.789021951,song,114,80
True,2/19/2017,Orange Pine Plover,-116.995862116,2.413856177,song,114,80
False,5/11/2009,Orange Pine Plover,-123.822818036,2.727819443,song,115,70
False,3/16/2014,Orange Pine Plover,-73.820573196,2.510537997,song,120,73
False,4/25/2016,Orange Pine Plover,-127.309870289,2.929702522,song,121,71
False,2/16/2013,Orange Pine Plover,-123.164149382,2.233974392,song,122,69
False,5/1/2011,Orange Pine Plover,-104.053173478,2.67754052,song,122,81
False,4/26/2007,Orange Pine Plover,-110.683036022,2.712638017,song,123,70
False,5/2/2015,Orange Pine Plover,-144.841310514,2.612555964,song,123,72
False,5/2/2015,Orange Pine Plover,-58.850440543,21.698005025,song,123,76
False,2/23/2007,Orange Pine Plover,-107.137257217,2.828049729,song,124,71
False,4/25/2016,Orange Pine Plover,-123.616726642,2.943126724,song,124,78
False,4/19/2008,Orange Pine Plover,-122.839686797,2.47933218,song,125,78
False,4/27/2008,Orange Pine Plover,-122.254876388,2.574389685,song,126,63
False,4/27/2009,Orange Pine Plover,-110.768364909,2.520942261,song,128,63
False,7/7/2013,Orange Pine Plover,-118.701216912,2.954911072,song,128,68
False,4/12/2012,Orange Pine Plover,-132.755136617,3.154395471,song,129,86
False,4/28/2016,Orange Pine Plover,-125.98766033,2.637115058,song,132,75
True,5/27/2017,Orange Pine Plover,-124.035962604,2.603921948,song,141,113
False,5/15/2008,Ordinary Snape,-124.60708051,3.90804284,song,114,109
False,5/24/2010,Ordinary Snape,-140.8406713,4.434551501,song,125,95
False,4/13/1995,Ordinary Snape,-159.257377443,5.7785398,song,128,118
False,6/1/2014,Ordinary Snape,-131.416690236,3.738555881,song,133,127
False,4/15/2012,Ordinary Snape,-128.078619198,3.952662241,song,134,108
False,5/16/2012,Ordinary Snape,-117.02853084,0.674284384,song,135,112
False,5/24/2010,Ordinary Snape,-147.791949405,4.181977646,song,135,116
False,4/7/2014,Ordinary Snape,-130.342998625,0.726357511,song,140,111
False,5/1/2014,Ordinary Snape,-137.860147468,5.121227755,song,140,119
False,6/9/2016,Ordinary Snape,-130.923182922,2.81655584,song,141,115
False,5/18/2011,Ordinary Snape,-132.439880772,5.295879632,song,142,112
False,5/28/2013,Ordinary Snape,-124.161938611,4.093541086,song,142,113
False,5/21/2013,Ordinary Snape,-125.076666539,1.337154578,song,142,113
True,6/24/2017,Ordinary Snape,-127.306855556,4.038138504,song,154,129
False,11/4/2012,Purple Tooting Tout,-115.78817224,2.827588791,song,29,103
False,2/21/2010,Purple Tooting Tout,-120.485046732,5.758418475,song,43,31
False,9/28/2014,Purple Tooting Tout,-115.892322893,2.05376539,song,54,51
False,9/28/2014,Purple Tooting Tout,-134.63113245,2.395815775,song,57,96
False,2/19/2014,Purple Tooting Tout,-133.081381097,1.225382621,song,81,55
